PERIOD,W OR P,PARTICIPANT NAME,PARTICIPANT #,IP #,TITLE NAME,TITLE #,PERF SOURCE,COUNTRY OF PERFORMANCE,SHOW NAME,EPISODE NAME,SHOW #,USE CODE,TIMING,PARTICIPANT %,PERF COUNT,BONUS LEVEL,ROYALTY AMOUNT,WITHHOLD,PERF PERIOD,CURRENT ACTIVITY AMT,HITS SONG OR TV NET SUPER USAGE BONUS,STANDARDS OR TV NET THEME BONUS,FOREIGN SOCIETY ADJUSTMENT,COMPANY CODE,COMPANY NAME
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,RADIO,JAMAICA,,,0,,000:00,9.16,,,0.51,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,RADIO,JAMAICA,,,0,,000:00,1.26,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,RADIO,JAMAICA,,,0,,000:00,6.25,,,0.07,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,RADIO,JAMAICA,,,0,,000:00,15,,,0.14,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,GENERAL,JAMAICA,,,0,,000:00,9.5,,,0.51,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,GENERAL,MEXICO,,,0,,000:00,12.5,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YOUNG LOVE,7954663,GENERAL,MEXICO,,,0,,000:00,17.5,,,0.02,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,GENERAL,PERU,,,0,,000:00,9.16,,,0.77,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,GENERAL,PERU,,,0,,000:00,6.25,,,0.1,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,TELEVISION,PERU,,,0,,000:00,11.25,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ADDITIONAL REVENUE,0,VARIOUS,PORTUGAL,,,0,,000:00,100,,,0.03,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ADDITIONAL REVENUE,0,VARIOUS,SINGAPORE,,,0,,000:00,100,,,1.25,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,GENERAL,SOUTH KOREA,,,0,,000:00,6.26,,,0.02,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOREVER,9254020,GENERAL,SOUTH KOREA,,,0,,000:00,12.5,,,0.02,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,NO DEFINITION,9267224,GENERAL,SOUTH KOREA,,,0,,000:00,12.5,,,0.05,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,GENERAL,SOUTH KOREA,,,0,,000:00,20,,,0.03,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,GENERAL,SOUTH KOREA,,,0,,000:00,12.5,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,GENERAL,SOUTH KOREA,,,0,,000:00,12.5,,,0.16,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,GENERAL,SOUTH KOREA,,,0,,000:00,11.25,,,0.64,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOREVER,9254020,GENERAL,SPAIN,,,0,,000:00,6.24,,,0.53,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,TELEVISION,SPAIN,,,0,,000:00,2,,,0.05,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,GENERAL,TURKEY,,,0,,000:00,9.16,,,0.09,,,0,0,0,Y,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCHING FEELINGS,14700315,GENERAL,TURKEY,,,0,,000:00,7.5,,,0.05,,,0,0,0,Y,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BRAVE,9267251,GENERAL,VIETNAM,,,0,,000:00,6.26,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,AUSTRALIA,E ENTERTAINMENT BROADCAST,,0,,000:00,100,,,0.03,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,AUSTRALIA,FOX NEWS BROADCAST,,0,,000:00,100,,,0.17,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,AUSTRIA,E ENTERTAINMENT BROADCAST,,0,,000:00,100,,,0.07,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BELGIUM,AMERICAN MOVIE CLASSICS BROADCAST,,0,,000:00,100,,,0.03,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BELGIUM,SUNDANCE CHANNEL BROADCAST,,0,,000:00,100,,,0.02,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BRAZIL,E ENTERTAINMENT BROADCAST,,0,,000:00,100,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BRAZIL,H2 BROADCAST,,0,,000:00,100,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BRAZIL,LIFETIME BROADCAST,,0,,000:00,100,,,0.02,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BRAZIL,MTV BROADCAST,,0,,000:00,100,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,BRAZIL,VH1 BROADCAST,,0,,000:00,100,,,0.21,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ADDITIONAL REVENUE,0,VARIOUS,LATVIA,ADDITIONAL REVENUE FROM AKKA-LAA,,0,,000:00,100,,,0.03,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,LATVIA,FOX NEWS BROADCAST,,0,,000:00,100,,,0.01,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CABLE RETRANSMISSION PROGRAMS,0,TELEVISION,MEXICO,VH1 SOUL BROADCAST,,0,,000:00,100,,,0.07,,,0,0,0,,0,BMI
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,16.7,69936,,1.46,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY MAKIN HIPS,8342044,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.26,3500,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,9.16,109911,,1.26,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCHING FEELINGS,14700315,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,7.5,35892,,0.34,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,COME HOME,19882539,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,8.34,3691,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,1.26,21015,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HANDS AND FEET,8073917,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,12.5,1419,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,I NOMINATE YOU,8342042,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.26,9413,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.25,2740,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LET S STAY TOGETHER,13728558,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,25,4141,,0.13,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIAR LIAR,24231731,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,20,1107,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,2,74734,,0.19,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAD,13545125,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,10.62,12156,,0.16,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ONE MORE DANCE,13603279,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,12.5,9529,,0.15,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,15,35959,,0.67,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RADAR,9267319,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.26,24062,,0.19,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.9,23055,,0.2,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SO SEXY,12444657,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,50,427,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,STUNNAS,8341404,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.26,9406,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,2.5,46401,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,9.5,73134,,0.87,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,UNCOMMON ME,13444633,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,16.66,2317,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHERE IT HURTS,16337027,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,30,6891,,0.26,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,11.25,19481,,0.27,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WRONG WHEN YOU RE GONE,9433206,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,6.26,2470,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,AMAZON PRIME,UNITED STATES,,,0,FF,000:00,7.09,2142684,,18.94,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ABOUT A BOY,8348636,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,1772,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,87410,,1.48,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,16.7,236125,,10.7,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY MAKIN HIPS,8342044,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,10602,,0.18,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BACK TO THE WAY,11645555,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7.5,397,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,9.16,1301214,,32.35,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BLUE JEANS,6101822,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,3503,,0.12,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BRAVE,9267251,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,3716,,0.06,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCH MY BREATH,9986236,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,156,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCHING FEELINGS,14700315,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7.5,65973,,1.34,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,COME HOME,19882539,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,8.34,16067,,0.36,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CUT OFF TIME,9338728,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,8.34,912,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,DREAMING,13151017,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,31.66,155,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ECHO,11132906,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.24,1329,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FATAL,7234384,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,20827,,0.71,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FIRST TIME,5975144,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,25,11582,,0.79,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOREVER,9254020,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,1729,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,1.26,197267,,0.67,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FREAKSHOW,8715608,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,11.26,22079,,0.67,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GAME CHANGER,19138527,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,10,10670,,0.29,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GET INVOLVED,10873017,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,15,259,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GO MISSING,24231727,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,25,151,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GRAVITY,20040422,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,15,1031,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HALO,9890979,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,15773,,0.27,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HELLO,13267237,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7.5,26607,,0.54,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HOOK IT UP,13267238,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7.5,8178,,0.17,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HUSH LITTLE LADY,5975094,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,10,5858,,0.16,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,I NOMINATE YOU,8342042,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,39439,,0.67,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,286927,,4.87,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IN PERSON,9890978,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,2423,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IT S OVER,9655294,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.24,33340,,0.56,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,JUICY,8860081,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,20,1656,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LET S STAY TOGETHER,13728558,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,25,2815,,0.19,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIAR LIAR,24231731,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,20,147,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIGHTS ON,8565631,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,17.5,7455,,0.35,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,2,293075,,1.59,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIMITLESS,25112314,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7,76101,,1.45,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LONG GONE,10010738,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,2.08,14857,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAD,13545125,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,10.62,12454,,0.36,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAGIC,9967443,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,4517,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MESS,25550456,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,25,51823,,3.52,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MUSIC BOX,9013145,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,631,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MY GIRL,6453082,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,4.17,1659,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,NO DEFINITION,9267224,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,4953,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ONE MORE DANCE,13603279,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,3144,,0.11,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PHONOGRAPHY,10057080,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,12604,,0.21,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,15,70482,,2.87,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRETTY BOY,9588046,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,6272,,0.11,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,16.67,102855,,4.65,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RADAR,9267319,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.26,78867,,1.34,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,REACH,10166056,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,521,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,REARVIEW RIDIN,9071627,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.24,7619,,0.13,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED HAIR,8122742,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,7.5,527,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.9,67048,,1.26,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RETURN THE FAVOR,10232622,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,5,11613,,0.16,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RHYTHM OF LOVE,19355724,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,12.5,2649,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RUNNIN,9655355,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.24,3110,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SHOW YOU HOW,14338859,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,25,1524,,0.1,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SLEEPIN,6517303,APPLE FAMILY,UNITED STATES,,,0,FF,000:00,6.25,7843,,0.13,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
